txn_id,official,ticker,date,type,abn_5,timed_5,abn_30,timed_30,abn_90,timed_90
3902,"Trump, Donald J.",UBER,2025-11-18,sale,-0.10154624260091527,0.10154624260091527,-0.14776656987066739,0.14776656987066739,-0.26130344580051157,0.26130344580051157
3904,"Trump, Donald J.",WFC,2025-11-18,sale,-0.007847098984363088,0.007847098984363088,0.06603552824082382,-0.06603552824082382,0.009782936469881598,-0.009782936469881598
3906,"Trump, Donald J.",XEL,2025-11-18,sale,-0.030164531226276936,0.030164531226276936,-0.11606474940951017,0.11606474940951017,-0.032944477255913984,0.032944477255913984
3909,"Trump, Donald J.",ACN,2025-09-26,purchase,0.01540633314414297,0.01540633314414297,0.013991456739460117,0.013991456739460117,0.08828021539613506,0.08828021539613506
3912,"Trump, Donald J.",LIN,2025-09-26,purchase,-0.02735464243082464,-0.02735464243082464,-0.09775932606014437,-0.09775932606014437,-0.14746772044386114,-0.14746772044386114
3913,"Trump, Donald J.",MDT,2025-09-26,purchase,0.025768735658162845,0.025768735658162845,-0.03634245462011154,-0.03634245462011154,-0.01418663817745669,-0.01418663817745669
3914,"Trump, Donald J.",TT,2025-09-26,purchase,0.010171468028579378,0.010171468028579378,-0.003958735748208708,-0.003958735748208708,-0.1006538941265469,-0.1006538941265469
3915,"Trump, Donald J.",CB,2025-09-26,purchase,0.00048369451650276396,0.00048369451650276396,-0.03186013601150761,-0.03186013601150761,0.07065376198198048,0.07065376198198048
3916,"Trump, Donald J.",RCL,2025-09-26,purchase,-0.05044540049119972,-0.05044540049119972,-0.05566910610777287,-0.05566910610777287,-0.16924599318378108,-0.16924599318378108
3917,"Trump, Donald J.",T,2025-09-26,purchase,-0.05532009671888294,-0.05532009671888294,-0.12387677250209905,-0.12387677250209905,-0.16603869671666882,-0.16603869671666882
3918,"Trump, Donald J.",ABT,2025-09-26,purchase,-0.0033787241629137377,-0.0033787241629137377,-0.0788498940415352,-0.0788498940415352,-0.10719214656849008,-0.10719214656849008
3919,"Trump, Donald J.",ABBV,2025-09-26,purchase,0.04912132973029082,0.04912132973029082,0.005698482141903272,0.005698482141903272,0.003858508419082529,0.003858508419082529
3920,"Trump, Donald J.",ADBE,2025-09-26,purchase,-0.04898834678668784,-0.04898834678668784,-0.042518712987761664,-0.042518712987761664,-0.0643612327471269,-0.0643612327471269
3921,"Trump, Donald J.",AMD,2025-09-26,purchase,0.021506621168867923,0.021506621168867923,0.5930463452455863,0.5930463452455863,0.3021078304041591,0.3021078304041591
3922,"Trump, Donald J.",A,2025-09-26,purchase,0.13904408082955255,0.13904408082955255,0.15502018204319823,0.15502018204319823,0.07768805170421356,0.07768805170421356
3923,"Trump, Donald J.",GOOG,2025-09-26,purchase,-0.014119488624589005,-0.014119488624589005,0.056650967792629014,0.056650967792629014,0.2289144292935068,0.2289144292935068
3924,"Trump, Donald J.",GOOG,2025-09-26,purchase,-0.014119488624589005,-0.014119488624589005,0.056650967792629014,0.056650967792629014,0.2289144292935068,0.2289144292935068
3925,"Trump, Donald J.",MO,2025-09-26,purchase,-0.010861738463531445,-0.010861738463531445,-0.06536732853885951,-0.06536732853885951,-0.15350874979788265,-0.15350874979788265
3926,"Trump, Donald J.",AMZN,2025-09-26,purchase,-0.012394615144690091,-0.012394615144690091,-0.0026725893315333593,-0.0026725893315333593,0.011837133420733892,0.011837133420733892
3928,"Trump, Donald J.",AEP,2025-09-26,purchase,0.03391363747234721,0.03391363747234721,0.0310413333028825,0.0310413333028825,0.022058408316492972,0.022058408316492972
3929,"Trump, Donald J.",AXP,2025-09-26,purchase,-0.04464774707936947,-0.04464774707936947,0.02579996190281486,0.02579996190281486,0.0719205912303813,0.0719205912303813
3930,"Trump, Donald J.",AIG,2025-09-26,purchase,0.02781821709731558,0.02781821709731558,-0.018331553044012905,-0.018331553044012905,0.06868542301555558,0.06868542301555558
3931,"Trump, Donald J.",AMGN,2025-09-26,purchase,0.08008606415077169,0.08008606415077169,0.031211118475417354,0.031211118475417354,0.18218189759703507,0.18218189759703507
3932,"Trump, Donald J.",APH,2025-09-26,purchase,-0.014265623455616105,-0.014265623455616105,0.07317734345508176,0.07317734345508176,0.07699409805670276,0.07699409805670276
3933,"Trump, Donald J.",ADI,2025-09-26,purchase,-0.033665666182639886,-0.033665666182639886,-0.0537665871255153,-0.0537665871255153,0.07609394834813354,0.07609394834813354
3934,"Trump, Donald J.",AAPL,2025-09-26,purchase,-0.0011450074065055826,-0.0011450074065055826,0.016871573613064017,0.016871573613064017,0.025133709348234667,0.025133709348234667
3935,"Trump, Donald J.",AMAT,2025-09-26,purchase,0.05557574806209309,0.05557574806209309,0.09902832057286837,0.09902832057286837,0.24071460445735404,0.24071460445735404
3936,"Trump, Donald J.",APP,2025-09-26,purchase,0.008091697749858628,0.008091697749858628,-0.0753357947741069,-0.0753357947741069,0.02010776561187222,0.02010776561187222
3937,"Trump, Donald J.",ANET,2025-09-26,purchase,0.009886537109298876,0.009886537109298876,0.06503390216272464,0.06503390216272464,-0.12093699310507955,-0.12093699310507955
3938,"Trump, Donald J.",ADP,2025-09-26,purchase,-0.011955121049312512,-0.011955121049312512,-0.07315220163535563,-0.07315220163535563,-0.15255392342660545,-0.15255392342660545
3940,"Trump, Donald J.",BNY,2025-09-26,purchase,-0.037916649400809965,-0.037916649400809965,-0.048346185960015275,-0.048346185960015275,0.03165126008325525,0.03165126008325525
3942,"Trump, Donald J.",BX,2025-09-26,purchase,-0.05035155288798121,-0.05035155288798121,-0.15784879565258136,-0.15784879565258136,-0.15182644262140388,-0.15182644262140388
